talk_page_id	talk_revision_id	talk_page_title	article_page_id	article_revision_id	rating	is_training	num_inlinks	num_views
506730	670691522	Music_of_Korea	313401	767909262	Top	1	206	191.46428571428572
506762	744907931	Armenian_Apostolic_Church	229447	765944890	Top	0	1847	669.4642857142857
511144	765894273	Sufism	28246	768849691	Top	1	2515	4248.821428571428
511483	757727640	Flag_of_Brazil	286546	766398826	Top	1	161	751.0
513662	759875865	Diabetes_mellitus_type_2	154502	768947242	Top	1	697	2615.4285714285716
514877	684295277	Mount_Whitney	238615	768849938	Top	1	492	1209.4642857142858
518233	635995408	Icelandic_language	19999853	766003925	Top	1	1949	1227.7857142857142
523010	753984797	Sausage	78056	766918014	Top	1	1072	1401.642857142857
525801	767559498	Lithuanian_language	77242	756733100	Top	1	2646	827.7857142857143
526295	728251466	Vladimir_Vysotsky	411161	768126613	Top	1	192	308.7857142857143
529408	731486031	Vehicle_identification_number	166136	767250368	Top	1	202	1856.3214285714287
532748	718581377	Buddhist_texts	530921	755939569	Top	1	2722	433.35714285714283
536292	727269862	Madhhab	271980	768668525	Top	0	422	373.92857142857144
536418	707478506	Flamingo	165927	768592916	Top	1	809	2076.964285714286
540334	760182699	University_of_California	31921	767759480	Top	1	3705	1570.607142857143
540785	763698811	Titan_(moon)	47402	768505597	Top	1	818	3319.8928571428573
543574	521403896	I_Never_Loved_a_Man_the_Way_I_Love_You	197089	766955133	Top	0	139	182.21428571428572
545395	759010125	Enter_the_Wu-Tang_(36_Chambers)	194557	768906000	Top	1	129	805.0357142857143
546976	704878944	Paul's_Boutique	197569	765541956	Top	0	160	552.3928571428571
548066	710764162	Vande_Mataram	231519	768735661	Top	1	118	1706.8214285714287
548984	502405727	Recording_studio	234751	765843901	Top	1	1468	404.5357142857143
549238	700651979	Mount_Etna	169351	768975159	Top	1	762	3008.3214285714284
550309	768091080	The_Dark_Side_of_the_Moon	42634	768837244	Top	0	622	3427.3214285714284
550328	687520130	Wish_You_Were_Here_(Pink_Floyd_album)	203503	761934467	Top	1	343	1933.142857142857
550864	642355776	Blood_on_the_Tracks	3374	760437935	Top	1	395	536.1428571428571
550865	747769012	Blonde_on_Blonde	200020	758639550	Top	1	426	746.1071428571429
551017	755193553	London_Calling	161277	767556266	Top	1	223	872.1428571428571
551043	720012857	Superfly_(soundtrack)	195782	767569186	Top	1	15	167.53571428571428
551153	722236686	The_Doors_(album)	29818	768724091	Top	1	153	772.6428571428571
551169	712581154	Hotel_California_(Eagles_album)	189003	763401812	Top	0	141	918.0
551420	707361029	Windows_Server_2003	208068	762282201	Top	1	494	486.85714285714283
551849	763920255	Rumours_(album)	179293	768826247	Top	1	603	2245.1428571428573
552043	707116132	Led_Zeppelin_II	50239	767156635	Top	0	249	1047.2857142857142
552161	741809644	Life_After_Death	195803	768725927	Top	0	143	1045.8214285714287
552247	756051186	Ramones_(album)	194896	756177700	Top	0	154	400.4642857142857
554375	753968007	Deep_Purple	45848	768445066	Top	1	2303	3760.714285714286
555752	492925087	Ijma	165910	725078058	Top	1	287	154.25
560756	664883410	Jurassic	15655	767085696	Top	1	12858	1626.5
561768	748772058	Andrea_Palladio	539296	768280647	Top	0	492	417.64285714285717
562727	626024994	Hero_City	549281	746787843	Top	1	69	92.60714285714286
566861	751237108	Chromosome	6438	768419605	Top	0	2058	3442.1428571428573
569676	758762887	List_of_Captains_Regent_of_San_Marino	213019	766993202	Top	0	170	41.5
574575	718979543	French_literature	172553	764309126	Top	1	1239	260.07142857142856
579263	759238836	Alternative_rock	167409	768805116	Top	1	22378	2433.214285714286
581539	753702639	Tamil_Nadu	29918	768379570	Top	1	15777	5742.928571428572
584202	716050809	Schools_of_Buddhism	571649	761845182	Top	1	2366	341.32142857142856
586117	734731095	Christ_(title)	5185	766869911	Top	1	527	518.0
590388	615482562	The_Count_of_Monte_Cristo	82163	767233109	Top	1	405	2895.8928571428573
592681	732912268	Squash_(sport)	52653	767011822	Top	1	2131	1780.892857142857
594701	690313977	Melanesia	83393	747519891	Top	1	1126	1350.857142857143
594977	705799415	Mithra	293159	765765295	Top	1	168	591.1428571428571
595628	747370402	Mount_Fuji	46496	768665224	Top	0	845	2609.5
596715	723115451	Brunch	52906	768972472	Top	1	138	834.25
596800	754950633	Homicide	123451	767568808	Top	1	1307	1330.0714285714287
606308	702988429	State_of_nature	278263	767410202	Top	1	96	787.6428571428571
609621	767328281	Denali	207247	767322535	Top	1	607	2288.8928571428573
611245	704428865	Mount_Elbrus	230484	765674098	Top	0	307	889.25
611324	728101909	Mount_Shasta	76241	767809727	Top	0	588	876.8214285714286
613096	750134048	Celtic_rock	1290390	750134047	Top	1	519	129.85714285714286
615600	758493954	Marquee_Moon	394310	768735372	Top	1	44	499.25
616405	738944513	Magazine	21001	768623135	Top	1	4930	1256.2142857142858
624601	764244787	Bodhisattva	3968	764244680	Top	0	3065	1353.5714285714287
626241	733577218	Red_Army	25682	764854498	Top	1	6077	2609.535714285714
629013	766119993	Sitcom	20913980	767700668	Top	1	5130	1587.9285714285713
630942	707338530	Dhaulagiri	355595	768056259	Top	1	358	316.2142857142857
631027	639708995	Lhotse	234548	766675160	Top	1	374	434.2857142857143
631052	705799913	Makalu	295084	767402633	Top	1	344	220.92857142857142
631075	717823819	Manaslu	356097	767717844	Top	0	326	186.46428571428572
631452	706912107	Pole_position	630713	768610929	Top	0	7493	346.2857142857143
632206	628804852	Concurrency_control	217356	768018416	Top	1	155	274.2142857142857
636397	693559194	Christian_music	536811	767780662	Top	1	1793	279.57142857142856
639109	768915482	India	14533	768853931	Top	0	157717	34728.07142857143
639468	716016363	Kanem–Bornu_Empire	17270	766832973	Top	1	17	141.46428571428572
639879	690352026	Vinson_Massif	220775	758365876	Top	0	164	441.89285714285717
650546	742589569	Aoraki_/_Mount_Cook	20212	767435379	Top	1	75	449.17857142857144
652452	766127815	Credit_card	17182301	768869726	Top	1	1462	2628.25
654043	756612869	Prime_Minister_of_India	24452	768073987	Top	1	2249	2495.1428571428573
657238	725711909	Router_(computing)	25748	768943863	Top	1	714	2198.0714285714284
659203	717791791	One_Hundred_Years_of_Solitude	654705	768825782	Top	0	167	1840.6785714285713
662657	744185056	Evolutionary_biology	418101	766668103	Top	1	1126	374.07142857142856
669871	763741752	Soviet_Air_Forces	229933	768729350	Top	1	403	325.0
672703	762652995	History_of_North_America	51370	766751245	Top	0	119	431.7857142857143
675015	720147826	Gujarat	53707	768847284	Top	1	7973	3645.0
679388	763270762	Book	3778	764454364	Top	1	2566	2224.25
682657	655456744	Diet_drink	581712	765480626	Top	1	55	165.60714285714286
684442	734073447	Mikoyan-Gurevich_MiG-15	182690	764963168	Top	1	439	1072.107142857143
689729	727251218	Macroeconomics	18820	765986055	Top	1	1185	1504.6785714285713
690625	717849861	Pico_de_Orizaba	566102	764730925	Top	1	244	405.5
690656	726015347	Popocatépetl	90307	766986509	Top	1	251	603.8571428571429
710954	704211714	Sacramento–San_Joaquin_River_Delta	703561	765623458	Top	0	371	336.2142857142857
711520	691055194	List_of_institutions_of_higher_education_in_Russia	693754	766549287	Top	1	9	80.92857142857143
714333	751495668	Churches_of_Christ	384218	766673072	Top	0	504	1447.5714285714287
716559	687560325	Confusion_and_diffusion	537555	767062390	Top	1	29	126.71428571428571
722852	707320030	Roscosmos_State_Corporation	406573	762888658	Top	1	277	379.32142857142856
730631	759146773	Soyuz_(spacecraft)	178182	767832141	Top	1	579	716.8214285714286
739560	514889967	USSR_State_Prize	442153	763753613	Top	1	584	68.28571428571429
741928	684806208	Sunnah	28841	768809236	Top	1	994	830.4642857142857
743088	571793997	Pre-Socratic_philosophy	30340	768092019	Top	1	580	490.39285714285717
748631	767799538	Hypertension	77432	768943361	Top	1	1727	4341.75
752644	752677185	Federal_subjects_of_Russia	701438	766908293	Top	1	5516	804.2142857142857
752880	767411447	Gravitational_wave	8111079	768682956	Top	1	385	1621.3214285714287
760595	762092693	Noh	449544	767336510	Top	1	553	828.3214285714286
760959	619121794	Baldr	4060	767423224	Top	1	562	1247.607142857143
770336	756393029	Emmy_Award	151921	767650716	Top	0	6306	2511.9285714285716
775168	514806617	Ballet_technique	775161	750086601	Top	1	394	60.714285714285715
790938	746232413	Legislature	44421	765688283	Top	0	4274	2267.1071428571427
796840	740894749	Paleolithic	22860	767855583	Top	1	1270	1859.5
799169	748854825	She_Loves_You	681264	767121736	Top	1	413	373.39285714285717
802785	750056000	Aga_Khan	351214	760487973	Top	0	331	1516.5714285714287
816330	617259670	Numidia	75459	768663065	Top	0	761	497.10714285714283
817164	754081617	Demographics_of_Egypt	9349	768969315	Top	1	259	474.39285714285717
822066	730842435	Qiyas	822045	763234293	Top	1	263	166.60714285714286
825136	730113419	McLaren	20994	768669969	Top	1	2021	1667.142857142857
832340	751266974	Hotel	14276	768586182	Top	0	3783	1482.3214285714287
839499	765337893	Medes	103030	763958946	Top	1	1555	948.5714285714286
844585	485000346	Soviet_Navy	843051	762447772	Top	0	2192	517.1785714285714
848801	756252636	Dominican_Order	8973	768428004	Top	1	4611	970.8928571428571
849253	682034600	Babylonia	46883	764684223	Top	1	1624	1689.4285714285713
849336	702581259	Drill_bit	452219	768224397	Top	1	304	936.25
855962	703856251	Bahia	199070	767415865	Top	1	2935	451.07142857142856
859348	678358423	Vostok_1	32363	764070534	Top	0	197	551.7142857142857
860647	767204730	Bivalvia	202240	768576000	Top	0	1616	833.75
863594	675335494	Madison_Avenue	163219	764700462	Top	0	658	400.67857142857144
872211	664144277	Heimdallr	13655	766915942	Top	1	527	736.9642857142857
878368	757321695	Rajasthan	26291	768890224	Top	1	7169	3196.5
880934	741319781	Sumo	51814	767759461	Top	1	1521	2287.9285714285716
881692	767750968	Cebuano_language	352307	767752881	Top	0	901	618.0
891214	763984258	Finnegans_Wake	79578	768892899	Top	0	398	941.6785714285714
893839	623927731	The_Score_(Fugees_album)	893825	768239103	Top	0	84	460.32142857142856
894172	768780950	Peel_Commission	887934	768782575	Top	0	261	149.21428571428572
902440	640831298	Regions_of_Mauritania	690348	754860729	Top	1	613	29.178571428571427
903777	747799931	Yoruba_people	19996678	768375942	Top	0	1161	1773.642857142857
904744	630732125	Kingdom_of_Mutapa	343131	767241653	Top	1	108	266.7142857142857
909169	738521156	Highway	48519	765403316	Top	1	2353	634.75
913466	736347419	Winter_Olympic_Games	34069	768688327	Top	1	2778	2390.8928571428573
915341	679105646	Partnership	222783	763982491	Top	0	905	1147.107142857143
926006	738928172	Cinema_of_the_Soviet_Union	10786	768274602	Top	1	576	201.25
928249	752065102	Karnataka	16880	768935353	Top	1	11948	3142.3214285714284
929867	704326924	Tampa_Bay_Area	929796	768707719	Top	0	924	384.0357142857143
934400	690505258	Scrambled_eggs	472271	767900558	Top	1	147	415.14285714285717
936995	724079957	Pāli_Canon	27886705	766066400	Top	1	2173	297.7142857142857
941489	581937627	Stage_lighting	44234	765510470	Top	1	418	436.2857142857143
944958	688876365	Code_(cryptography)	838989	731257775	Top	1	67	92.28571428571429
950695	590791290	Christian_art	167021	760666303	Top	1	427	176.96428571428572
961528	752471091	Council_of_Trent	6354	759577288	Top	0	1758	1206.75
966030	747028450	Belarusians	37976	768728232	Top	1	856	359.7142857142857
966926	717714403	Base_pair	4292	768098026	Top	1	707	884.25
970626	766031970	Ge'ez	69495	768023092	Top	1	128	129.82142857142858
970706	759050095	Loudspeaker	45871	766005101	Top	1	874	1017.75
971074	704841534	Lakshadweep	2354676	768326035	Top	0	1237	1543.0
980465	735258435	Departments_of_Benin	474016	758007543	Top	1	926	32.285714285714285
984645	762035998	Traditional_animation	498464	768739576	Top	0	833	657.5714285714286
989097	548239580	Usman_dan_Fodio	196925	768137584	Top	1	108	389.5
1000810	718830117	Music_of_Haiti	242920	768637517	Top	1	414	138.32142857142858
1002530	756513319	Manipur	422642	768944734	Top	1	2600	1981.3214285714287
1009543	492948296	Tariqa	166587	757033284	Top	1	593	251.10714285714286
1010686	746305461	Hajj	23487999	768893528	Top	1	2133	2046.7857142857142
1020850	734664235	Giant_planet	12733	768426607	Top	1	234	425.85714285714283
1031468	745422020	Pharmaceutical_drug	180121	768289618	Top	1	4139	1176.7142857142858
1035197	753623044	Umpire_(baseball)	482954	767605709	Top	0	918	215.71428571428572
1035370	703187992	Nagaland	408677	768578210	Top	0	1866	1811.642857142857
1036044	682249793	Rabin_cryptosystem	451283	764623670	Top	1	85	45.142857142857146
1045853	623276316	Chinese_mythology	145957	762690363	Top	0	720	1137.9285714285713
1047504	680054355	Idiophone	142783	751198979	Top	1	274	291.9642857142857
1049046	608127224	Megamouth_shark	318020	760807410	Top	0	267	1089.142857142857
1049367	763848328	Zayed_bin_Sultan_Al_Nahyan	393639	768723500	Top	1	307	1190.857142857143
1063420	766262262	Near-sightedness	88042	768724422	Top	1	54	1501.7857142857142
1068338	754720320	Dividend	41930	768679070	Top	1	672	991.0357142857143
1071668	728852127	Emperor_Taizong_of_Tang	207992	767752076	Top	0	585	385.75
1078247	768024602	National_League	64290	768354881	Top	1	7289	645.25
1082705	725299119	Provinces_of_Algeria	412352	758007226	Top	1	2413	110.25
1086758	747300565	Communications_satellite	45207	768393670	Top	1	2214	1355.5
1107154	734091384	Mauna_Kea	267366	768084974	Top	1	515	1466.357142857143
1115569	703847796	Plymouth_Colony	218110	766355074	Top	1	970	1169.5714285714287
1119409	768633908	In_the_Court_of_the_Crimson_King	822255	765794531	Top	1	194	824.9285714285714
1120396	730853403	Liaoning	155516	767718958	Top	1	2723	561.0357142857143
1121594	707982623	The_Master_and_Margarita	333987	766990802	Top	1	354	987.6071428571429
1130029	720594452	Neo-orthodoxy	1095328	766842402	Top	1	74	107.25
1131990	704451034	Second_Sudanese_Civil_War	1131537	768933893	Top	0	503	751.3928571428571
1136322	743437675	Mold	51469	765309964	Top	1	651	1569.857142857143
1139695	768845693	The_Hollies	465901	768906431	Top	1	706	1990.892857142857
1150891	589227872	The_Red_Shoes_(1948_film)	60169	768559733	Top	1	271	669.0357142857143
1151212	734232527	Patagonia	65433	768325965	Top	0	1734	4834.642857142857
1167381	763384792	Franciscans	64176	768653234	Top	1	1674	644.1428571428571
1168884	608128311	Taiwan_Strait	91052	759474358	Top	1	564	145.39285714285714
1172077	735620384	Rigour	655974	752045917	Top	1	96	155.92857142857142
1172383	717731634	Chinese_architecture	964617	767942176	Top	1	395	509.10714285714283
1177169	752201787	Miss_World	150343	767941361	Top	1	1209	1439.357142857143
1179900	707689764	Ur-Nammu	750618	745276223	Top	1	137	113.78571428571429
1180484	717677606	Stream_cipher	49007	761159686	Top	0	625	407.42857142857144
1181523	747764090	Block_cipher	4594	767981287	Top	1	651	476.89285714285717
1185483	559919043	Moody_Air_Force_Base	110232	766964606	Top	0	528	146.53571428571428
1194436	763989814	Atlanta_Falcons	2103	768769122	Top	1	4729	3809.5714285714284
1212376	692804961	Chaîne_de_la_Selle	1212329	721758327	Top	1	9	8.5
1227361	764655848	Bushido	65734	767562438	Top	1	255	1833.6785714285713
1230029	704187316	Demographics_of_Angola	704	756992418	Top	1	146	131.75
1230033	744262338	Angolan_Armed_Forces	709	766393809	Top	0	192	184.85714285714286
1233991	713259003	S-box	240991	715401517	Top	1	197	154.57142857142858
1237937	767290370	Age_of_the_universe	847879	768216604	Top	1	290	993.0357142857143
1251894	692636164	Provinces_of_Kenya	452876	714535429	Top	1	34	92.92857142857143
1257577	718524783	Hemorrhoid	173652	764345221	Top	1	340	2581.1071428571427
1264503	750693383	Umpire_(cricket)	86701	764832380	Top	1	1163	201.0
1272721	647591560	Biophysics	54000	767752186	Top	0	1014	421.2857142857143
1273467	745911099	Baggara	682978	745911098	Top	1	191	78.5
1280299	717833059	Molecular_genetics	339838	767169907	Top	1	415	219.53571428571428
1286356	686898773	Message_authentication_code	567523	766495387	Top	1	603	601.1071428571429
1289861	732628304	Great_Patriotic_War_(term)	173794	766461614	Top	1	134	244.21428571428572
1291566	687520882	Grand_Prix_motor_racing	348674	763650635	Top	1	648	234.07142857142858
1293816	700534945	Laurens_van_der_Post	1280745	768810951	Top	0	162	94.78571428571429
1310001	730075852	Hawza	681740	737569097	Top	1	150	51.17857142857143
1315729	693637589	Liturgy	86364	767785298	Top	0	1768	667.2142857142857
1315892	767892699	Christian_mission	666270	768858338	Top	0	1036	306.82142857142856
1319826	763143449	Monastery	45856	766717953	Top	1	4790	822.6785714285714
1324798	738385921	Parallel_computing	145162	766322645	Top	0	986	955.1785714285714
1326007	514863504	Pioneer_movement	56096	752123805	Top	1	97	120.03571428571429
1329881	585298218	History_of_Indonesia	14643	766630753	Top	1	554	535.1071428571429
1337247	730213837	Ahura_Mazda	50324	768125334	Top	1	457	836.0714285714286
1341227	739300185	Shanxi	81262	767720653	Top	1	2780	434.2857142857143
1342841	754087495	Demographics_of_Nigeria	21386	762920892	Top	1	219	387.89285714285717
1347881	730075564	Zaire	34421	763611719	Top	1	2062	1436.25
1348302	697096023	Head	1209545	767352263	Top	0	378	310.57142857142856
1359443	743250845	Project	160483	766740948	Top	1	323	1129.5357142857142
1366233	715790082	Control_theory	7039	768325890	Top	1	947	1045.0357142857142
