talk_page_id	talk_revision_id	talk_page_title	article_page_id	article_revision_id	rating	is_training
928249	752065102	Karnataka	16880	768935353	Top	1
929867	704326924	Tampa_Bay_Area	929796	768707719	Top	0
934400	690505258	Scrambled_eggs	472271	767900558	Top	1
936995	724079957	Pāli_Canon	27886705	766066400	Top	1
941489	581937627	Stage_lighting	44234	765510470	Top	1
944958	688876365	Code_(cryptography)	838989	731257775	Top	1
950695	590791290	Christian_art	167021	760666303	Top	1
961528	752471091	Council_of_Trent	6354	759577288	Top	0
966030	747028450	Belarusians	37976	768728232	Top	1
966926	717714403	Base_pair	4292	768098026	Top	1
970626	766031970	Ge'ez	69495	768023092	Top	1
970706	759050095	Loudspeaker	45871	766005101	Top	1
971074	704841534	Lakshadweep	2354676	768326035	Top	0
980465	735258435	Departments_of_Benin	474016	758007543	Top	1
984645	762035998	Traditional_animation	498464	768739576	Top	0
989097	548239580	Usman_dan_Fodio	196925	768137584	Top	1
1000810	718830117	Music_of_Haiti	242920	768637517	Top	1
1002530	756513319	Manipur	422642	768944734	Top	1
1009543	492948296	Tariqa	166587	757033284	Top	1
1010686	746305461	Hajj	23487999	768893528	Top	1
1020850	734664235	Giant_planet	12733	768426607	Top	1
1031468	745422020	Pharmaceutical_drug	180121	768289618	Top	1
1035197	753623044	Umpire_(baseball)	482954	767605709	Top	0
1035370	703187992	Nagaland	408677	768578210	Top	0
1036044	682249793	Rabin_cryptosystem	451283	764623670	Top	1
1045853	623276316	Chinese_mythology	145957	762690363	Top	0
1047504	680054355	Idiophone	142783	751198979	Top	1
1049046	608127224	Megamouth_shark	318020	760807410	Top	0
1049367	763848328	Zayed_bin_Sultan_Al_Nahyan	393639	768723500	Top	1
1063420	766262262	Near-sightedness	88042	768724422	Top	1
1068338	754720320	Dividend	41930	768679070	Top	1
1071668	728852127	Emperor_Taizong_of_Tang	207992	767752076	Top	0
1078247	768024602	National_League	64290	768354881	Top	1
1082705	725299119	Provinces_of_Algeria	412352	758007226	Top	1
1086758	747300565	Communications_satellite	45207	768393670	Top	1
1107154	734091384	Mauna_Kea	267366	768084974	Top	1
1115569	703847796	Plymouth_Colony	218110	766355074	Top	1
1119409	768633908	In_the_Court_of_the_Crimson_King	822255	765794531	Top	1
1120396	730853403	Liaoning	155516	767718958	Top	1
1121594	707982623	The_Master_and_Margarita	333987	766990802	Top	1
1130029	720594452	Neo-orthodoxy	1095328	766842402	Top	1
1131990	704451034	Second_Sudanese_Civil_War	1131537	768933893	Top	0
1136322	743437675	Mold	51469	765309964	Top	1
1139695	768845693	The_Hollies	465901	768906431	Top	1
1150891	589227872	The_Red_Shoes_(1948_film)	60169	768559733	Top	1
1151212	734232527	Patagonia	65433	768325965	Top	0
1167381	763384792	Franciscans	64176	768653234	Top	1
1168884	608128311	Taiwan_Strait	91052	759474358	Top	1
1172077	735620384	Rigour	655974	752045917	Top	1
1172383	717731634	Chinese_architecture	964617	767942176	Top	1
1177169	752201787	Miss_World	150343	767941361	Top	1
1179900	707689764	Ur-Nammu	750618	745276223	Top	1
1180484	717677606	Stream_cipher	49007	761159686	Top	0
1181523	747764090	Block_cipher	4594	767981287	Top	1
1185483	559919043	Moody_Air_Force_Base	110232	766964606	Top	0
1194436	763989814	Atlanta_Falcons	2103	768769122	Top	1
1212376	692804961	Chaîne_de_la_Selle	1212329	721758327	Top	1
1227361	764655848	Bushido	65734	767562438	Top	1
1230029	704187316	Demographics_of_Angola	704	756992418	Top	1
1230033	744262338	Angolan_Armed_Forces	709	766393809	Top	0
1233991	713259003	S-box	240991	715401517	Top	1
1237937	767290370	Age_of_the_universe	847879	768216604	Top	1
1251894	692636164	Provinces_of_Kenya	452876	714535429	Top	1
1257577	718524783	Hemorrhoid	173652	764345221	Top	1
1264503	750693383	Umpire_(cricket)	86701	764832380	Top	1
1272721	647591560	Biophysics	54000	767752186	Top	0
1273467	745911099	Baggara	682978	745911098	Top	1
1280299	717833059	Molecular_genetics	339838	767169907	Top	1
1286356	686898773	Message_authentication_code	567523	766495387	Top	1
1289861	732628304	Great_Patriotic_War_(term)	173794	766461614	Top	1
1291566	687520882	Grand_Prix_motor_racing	348674	763650635	Top	1
1293816	700534945	Laurens_van_der_Post	1280745	768810951	Top	0
1310001	730075852	Hawza	681740	737569097	Top	1
1315729	693637589	Liturgy	86364	767785298	Top	0
1315892	767892699	Christian_mission	666270	768858338	Top	0
1319826	763143449	Monastery	45856	766717953	Top	1
1324798	738385921	Parallel_computing	145162	766322645	Top	0
1326007	514863504	Pioneer_movement	56096	752123805	Top	1
1329881	585298218	History_of_Indonesia	14643	766630753	Top	1
1337247	730213837	Ahura_Mazda	50324	768125334	Top	1
1341227	739300185	Shanxi	81262	767720653	Top	1
1342841	754087495	Demographics_of_Nigeria	21386	762920892	Top	1
1347881	730075564	Zaire	34421	763611719	Top	1
1348302	697096023	Head	1209545	767352263	Top	0
1359443	743250845	Project	160483	766740948	Top	1
1366233	715790082	Control_theory	7039	768325890	Top	1
1369192	714433698	Taqiya	354821	765555554	Top	1
1377134	624499048	Emperor_Gaozu_of_Han	338378	767824907	Top	0
1399435	494215789	Quest	188949	764635848	Top	1
1401698	698924931	Pokhara	1037033	768724242	Top	0
1404766	740194801	Nigerian_Civil_War	632165	766230487	Top	1
1405281	765754576	KwaZulu-Natal	193596	767304315	Top	1
1406254	690072851	Malé	57040	767646110	Top	0
1407818	758620593	Fédération_Internationale_de_Motocyclisme	664030	758620590	Top	1
1410710	522270778	Culture_of_Liberia	292061	766649949	Top	0
1416642	764204988	Abbey_Road	926304	768667902	Top	0
1425259	724350924	Southern_gospel	1424573	761124947	Top	0
1427191	733852756	Soweto	28573	765430321	Top	1
1427829	708408845	Ole_Einar_Bjørndalen	40377	768771421	Top	1
1437927	585389152	Renaissance_philosophy	809629	766541775	Top	1
1453378	758831326	Gansu	152814	768973317	Top	1
1459725	751280414	Rugby_union_in_Wales	926160	766550034	Top	1
1460926	678978813	Moravian_Church	1221030	763604667	Top	1
1473682	692805020	Ras_Dashen	1048864	768633125	Top	1
1482513	766067552	Fabergé_egg	327475	767828945	Top	1
1485234	579029683	First_Sudanese_Civil_War	1628921	767561400	Top	1
1487175	755600027	Rings_of_Saturn	977592	768192810	Top	1
1489152	745485418	Augusta_National_Golf_Club	656221	768707013	Top	1
1490259	730697024	Juvénal_Habyarimana	309605	764650782	Top	0
1492416	616704883	Terraced_house	504230	765558999	Top	1
1494891	659430530	Beloved_(novel)	1268726	766426207	Top	1
1497467	674346497	Soviet_Union_national_ice_hockey_team	1485432	767250536	Top	1
1499246	641471938	North_Asia	209988	767496691	Top	1
1499526	564332807	States_of_Sudan	579458	768066648	Top	1
1499676	700436189	Volcán_de_Colima	493636	768379355	Top	0
1544729	726814719	Psycholinguistics	160538	763948991	Top	1
1545068	557817924	RSA_problem	1544741	767810846	Top	1
1552616	673560481	Cranial_nerves	37149	768430083	Top	1
1558175	680052125	Percussion_instrument	24638	768355784	Top	1
1573035	766464664	Murti	571730	768948782	Top	1
1581544	744132460	Pork	20609697	768857780	Top	1
1589006	748918040	Burundian_Civil_War	1078676	765576078	Top	1
1589164	723523349	Italian_literature	1589136	762351569	Top	1
1589398	717710845	Atomic_theory	2844	767616202	Top	0
1595598	748798106	Bujumbura	56631	766241074	Top	1
1603958	725516691	Amazonas_(Brazilian_state)	229509	768957728	Top	1
1605176	753102123	Bihar	442482	768219045	Top	0
1606172	762672401	List_of_special_routes_of_the_United_States_Numbered_Highway_System	1390035	765777140	Top	1
1609275	742521134	Architecture_of_India	276879	768529170	Top	1
1612191	678334563	History_of_Iceland	64578	767540704	Top	1
1614715	699840621	Timeline_of_Russian_history	1614714	764950623	Top	0
1636403	752484587	Benelux	4170	767364079	Top	1
1651200	619458904	Lane	695977	748187434	Top	1
1658758	758208201	Nachman_of_Breslov	306742	760093666	Top	1
1659923	732712601	Herpesviridae	4235754	765788923	Top	0
1660123	758544387	English_Renaissance_theatre	39566	768958019	Top	1
1662846	655300675	There's_a_Riot_Goin'_On	30872767	768079456	Top	0
1665685	768694632	Video_Killed_the_Radio_Star	392424	768919450	Top	1
1668623	765291643	Jharkhand	197225	768653443	Top	0
1671837	724784888	Grameen_Bank	545529	767392228	Top	1
1675098	758360267	Akwa_Ibom_State	466160	767778072	Top	1
1680977	680849185	Geography_of_Brazil	3631	760571272	Top	1
1689934	500570437	Culture_of_Equatorial_Guinea	418571	756160824	Top	0
1694622	699118424	Roadgeek	1526274	764603753	Top	1
1697403	537845436	Singing_Revolution	274394	767923184	Top	0
1702792	739392134	Masters_Tournament	157211	764824966	Top	0
1704476	680154526	Saoshyant	1145313	761037265	Top	1
1708554	713522396	Korean_architecture	1707947	765633405	Top	1
1708696	743857202	Elimelech_of_Lizhensk	1447616	749580386	Top	1
1716549	725945308	Griot	475671	765636791	Top	1
1717807	748510953	University_of_the_Philippines	190490	768882037	Top	0
1727057	748577235	Hartsfield–Jackson_Atlanta_International_Airport	248446	768830483	Top	1
1734877	710924840	Pierre_de_Fermat	7576966	763211781	Top	0
1736988	758623238	Haikou	482949	764604475	Top	0
1746775	666332781	Sejm	28167	768307083	Top	1
1763437	702455132	Nassau,_Bahamas	21871	768380016	Top	1
1764323	680067579	Chinese_cuisine	6583	768856593	Top	0
1770094	757553660	Fiduciary	1014322	764299700	Top	0
1775171	756549330	Foreign_exchange_market	648277	767239160	Top	1
1775292	703710615	Henan	166408	768911494	Top	1
1798756	752232226	Contemporary_philosophy	806560	766494678	Top	1
1802004	407809182	Mount_Aso	956535	760566344	Top	1
1810176	505804750	Culture_of_Togo	2233449	679527089	Top	1
1812632	698975975	First_Ivorian_Civil_War	1173504	768033728	Top	0
1822773	760119035	French_cuisine	11002	768271853	Top	1
1828156	765647867	Computer_literacy	1756585	767511659	Top	1
1828850	683648479	Grand_Duchy_of_Finland	637543	754835168	Top	1
1835444	758538356	French_colonial_empire	216862	768677327	Top	1
1838236	581939920	Terma_(religion)	1104904	741231466	Top	1
1852209	716843069	Paraná_(state)	229411	766373882	Top	1
1879320	731043097	Fifth_Avenue	341863	764167704	Top	1
1884307	754091033	Demographics_of_South_Africa	65643	766820448	Top	1
1885681	764046302	Roman_Forum	92894	765700204	Top	1
1892347	703334596	Slavery_in_Sudan	1494671	767556990	Top	1
1921975	718714320	Tortuga_(Haiti)	636809	768659938	Top	1
1923880	752024965	Zimbabwe_Bird	1379973	745598727	Top	0
1935176	759226557	Ahmad_ibn_Ibrahim_al-Ghazi	1594914	767212978	Top	1
1938604	766427192	Edward_Irving	554361	765350932	Top	0
1957857	629759651	Calligraphy	53682	767982785	Top	1
1961801	758856910	Television_in_Australia	914291	762727274	Top	1
2016886	760557552	Dessert	7976	768337374	Top	1
2031869	704521135	Religion_in_Africa	1032627	764892310	Top	0
2034371	730841858	Historiography_of_the_fall_of_the_Western_Roman_Empire	1123369	765774919	Top	0
2055103	699097239	Goods_and_services	1457128	768285734	Top	1
2058098	751289821	Like_a_Rolling_Stone	1215338	768126490	Top	1
2059442	750178782	SWAPO	284376	767703404	Top	1
2060937	492529491	List_of_Azerbaijanis	774820	758765542	Top	1
2082605	608642304	Chinese_painting	277584	754742200	Top	0
2085737	736840625	List_of_districts_in_India	602648	768887869	Top	0
2097909	672646324	Missouri_State_Highway_System	334361	677336695	Top	0
2112388	754093398	Demographics_of_Zimbabwe	34402	757185068	Top	1
2114154	748835779	Atlanta_Campaign	651663	768747030	Top	1
2115841	551621324	Russian_architecture	2437139	758768024	Top	1
2143923	766563262	Pride_and_Prejudice	24162	767654730	Top	1
2166615	679457664	Bordeaux_wine	2166602	768871512	Top	0
2187473	542963419	Massina_Empire	2173458	739958065	Top	0
2191466	750777582	Chicago_Bulls	72866	768955475	Top	1
2198553	762227485	Gaborone	56664	766291900	Top	1
2199776	718771167	Rio_de_Janeiro_(state)	229419	766056943	Top	0
2201382	747876734	Regions_of_Ethiopia	690337	761788404	Top	1
2202243	702337545	Second_Liberian_Civil_War	2192998	768718438	Top	1
2208903	767473907	Banded_iron_formation	55406	746846248	Top	1
2213061	630067559	Christian_worship	1680963	767686548	Top	1
2213600	746173800	Art_of_ancient_Egypt	1709766	767781055	Top	1
2220887	695082747	Ahl_al-Bayt	2220588	768810408	Top	0
2228674	742081146	Vanity_Fair_(novel)	40121	764586256	Top	0
2234248	768003519	Uttar_Pradesh	231623	768424613	Top	1
2234268	740252025	Mizoram	461211	768774607	Top	1
2234287	761277180	Haryana	14189	768201999	Top	1
2234290	761262757	Tripura	319196	768867607	Top	0
2234298	755569284	Chhattisgarh	47734	768408985	Top	1
2234336	731313667	Himachal_Pradesh	14190	768634391	Top	1
2234371	760283778	Odisha	250724	768770002	Top	1
2235430	761887075	John_Garang	1140170	766325175	Top	0
2250151	688643488	European_science_in_the_Middle_Ages	30864628	765071311	Top	1
2252938	737133569	Hvannadalshnúkur	672572	753490903	Top	1
2255137	744763813	Architecture_of_Africa	2249390	754825283	Top	1
2256523	709186608	Rio_Grande_do_Sul	256268	768405410	Top	1
2286271	755802535	Edinburgh_Airport	280548	768927002	Top	1
2303334	746812990	Bari_people	1912132	758901990	Top	1
2307689	730970501	Qinghai	173818	767720420	Top	1
2317068	768253246	Meiosis	18976	768574210	Top	1
2339697	729520537	Evidence_of_common_descent	2339577	768473610	Top	1
2356384	722437667	Ja'far_al-Sadiq	429918	767863971	Top	1
2358149	742325891	Abu_Hanifa	419077	768032713	Top	1
2358170	611005900	Umrah	1591421	767739778	Top	1
2364352	761582218	Soviet_atomic_bomb_project	1217440	761581063	Top	1
2366339	751138100	Christian_Church_(Disciples_of_Christ)	8660	768661731	Top	1
2375057	512766778	Maaouya_Ould_Sid'Ahmed_Taya	358683	750097777	Top	1
2376710	730865481	Yunnan	166410	768545073	Top	1
2383735	678034589	Regions_of_Brazil	1268246	757335297	Top	1
2388120	760068430	Biblical_and_Talmudic_units_of_measurement	68889	768656053	Top	1
2410078	754079117	Demographics_of_Brazil	18950570	767454322	Top	1
2410362	679483393	ISO_3103	1841431	765457757	Top	0
2411135	732636132	Anaphylaxis	74240	768589392	Top	1
2416091	740539646	Jerome	16005	767672619	Top	1
2417982	572309164	Johanan_bar_Nappaha	876746	750972313	Top	1
2443599	651429316	Constitution_of_Singapore	2442306	758396232	Top	1
2444890	499960583	Provinces_of_Angola	449403	757916602	Top	1
2448496	597788162	Tryst_with_Destiny	1395130	766779701	Top	1
2457583	493394198	Tzadik	752611	736463151	Top	0
2488112	747417735	South_Africa_and_weapons_of_mass_destruction	1356456	767367834	Top	1
2491563	737092793	List_of_current_Indian_chief_ministers	30863961	768648541	Top	1
2510464	753832720	Samara,_Russia	72796	766536662	Top	1
2513964	477979356	History_of_Orkney	2507359	766994547	Top	1
2541409	737646156	Shandong	105032	768380538	Top	1
2551782	489406720	List_of_Russian_artists	2546732	767579767	Top	1
2576458	767978933	Data_center	579730	767919005	Top	1
2586972	707228082	Strategy	29607	764139357	Top	1
2591687	767171210	Customer	234206	756616916	Top	1
2593024	702138315	Mali_Empire	182049	768400135	Top	0
2595608	754090501	Demographics_of_Senegal	27281	763595359	Top	1
2603659	754705045	Pink_Floyd_discography	2569278	768367686	Top	1
2625854	679534898	São_Paulo_(state)	229422	764504646	Top	1
2646198	568084411	Turning	1860095	754387144	Top	1
2649830	757403173	Federico_Fellini	11786	764811822	Top	0
2710866	766126822	Tulsa_race_riot	30785	768086872	Top	1
2731386	663532203	Mentorship	227112	768417243	Top	1
2734729	726791202	UEFA	32332	768440433	Top	1
2756936	667256575	Member_of_the_Legislative_Assembly_(India)	1527725	767087752	Top	1
2798945	696040667	Basalt	43534	768690705	Top	1
2801316	582986560	Djerba	430062	764304705	Top	1
2813803	692139121	Yacht	34291	763352428	Top	1
2814154	754090679	Demographics_of_Sierra_Leone	27311	768007276	Top	0
2815350	717710286	Asset	18934838	768910659	Top	1
2882144	744172150	Andrés_Bonifacio	167287	767025593	Top	1
2882611	685560215	Stage_(theatre)	1408745	765475997	Top	1
2883572	742922222	Rent-seeking	327610	767559446	Top	1
2889324	731452090	History_of_Kashmir	399058	768964280	Top	0
2899156	759574019	New_Kingdom_of_Egypt	585058	768931047	Top	0
2914277	731511958	Caucasian_War	2782586	766578909	Top	1
2918443	739331708	K._R._Narayanan	101731	766871671	Top	1
2937129	717712070	Axis_mundi	1831837	766487893	Top	1
2940849	738574109	Wicca	33295	768316984	Top	1
2953450	647734511	Departments_of_Senegal	2892000	750098062	Top	1
2960595	525810595	Tian	476248	765772008	Top	1
2963122	681877242	Japanese_architecture	344430	767638241	Top	1
2975888	730809842	Zanzibar	34414	767868922	Top	1
2997955	736811008	Adult_animation	1939093	767919885	Top	1
3031187	766751973	Kashmir_conflict	3030955	768884857	Top	1
3032481	565722766	Windows_Server_2008	2361042	768916333	Top	1
3055576	745398213	Atlantic_Forest	463249	764779755	Top	1
3058950	679537092	Maranhão	229414	764461601	Top	0
3063974	699102731	Media_of_South_Africa	1472102	763822370	Top	1
3077537	670962684	Nucleotide	21505	768740946	Top	0
3077963	749109728	Biblical_criticism	517386	764476269	Top	0
3081069	722201752	First_law_of_thermodynamics	166404	767738966	Top	0
3093865	590350373	Qadi	873192	754931706	Top	1
3100124	736616175	Islamic_studies	228250	767751177	Top	1
3107970	709594123	South_African_National_Defence_Force	1161869	754535155	Top	1
3112573	702684850	Tafsir	455461	761864427	Top	1
3149715	737941259	Kayak	17383	762716243	Top	1
3157531	505950002	Transitional_Military_Council	3051734	767563081	Top	0
3157979	567644609	Principality_of_Abkhazia	759199	764849514	Top	0
3159949	497910591	Freedom_Charter	1099961	754218481	Top	1
3164628	674227327	Christian_ministry	2573580	753487268	Top	0
3182774	586613876	Provinces_of_South_Africa	53215	768970616	Top	1
3189202	687873236	Street	199065	767433127	Top	0
3212737	719865670	France_in_the_Middle_Ages	376974	768547394	Top	1
3215045	743585572	Buddhist_meditation	1686975	762988189	Top	0
3228579	768530674	List_of_countries_by_literacy_rate	3101583	767059216	Top	1
